yr,j,i,value
2003,man,nrs,0.0
2011,man,nrs,0.0
2001,man,nrs,0.0
2008,mch,nrs,0.0
2009,mch,nrs,0.0
2005,mch,nrs,0.0
2006,mch,nrs,0.0
2012,mch,nrs,0.0
2014,mch,nrs,0.0
2013,mch,nrs,0.0
1999,mch,nrs,0.0
2002,mch,nrs,0.0
2017,mch,nrs,0.0
2016,mch,nrs,0.0
2015,mch,nrs,0.0
1998,mch,nrs,0.0
2004,mch,nrs,0.0
2000,mch,nrs,0.0
1997,mch,nrs,0.0
2007,mch,nrs,0.0
2010,mch,nrs,0.0
2003,mch,nrs,0.0
2011,mch,nrs,0.0
2001,mch,nrs,0.0
2008,dat,nrs,0.0
2009,dat,nrs,0.0
2005,dat,nrs,0.0
2006,dat,nrs,0.0
2012,dat,nrs,0.0
2014,dat,nrs,0.0
2013,dat,nrs,0.0
1999,dat,nrs,0.0
2002,dat,nrs,0.0
2017,dat,nrs,0.0
2016,dat,nrs,0.0
2015,dat,nrs,0.0
1998,dat,nrs,0.0
2004,dat,nrs,0.0
2000,dat,nrs,0.0
1997,dat,nrs,0.0
2007,dat,nrs,0.0
2010,dat,nrs,0.0
2003,dat,nrs,0.0
2011,dat,nrs,0.0
2001,dat,nrs,0.0
2008,amd,nrs,0.0
2009,amd,nrs,0.0
2005,amd,nrs,0.0
2006,amd,nrs,0.0
2012,amd,nrs,0.0
2014,amd,nrs,0.0
2013,amd,nrs,0.0
1999,amd,nrs,0.0
2002,amd,nrs,0.0
2017,amd,nrs,0.0
2016,amd,nrs,0.0
2015,amd,nrs,0.0
1998,amd,nrs,0.0
2004,amd,nrs,0.0
2000,amd,nrs,0.0
1997,amd,nrs,0.0
2007,amd,nrs,0.0
2010,amd,nrs,0.0
2003,amd,nrs,0.0
2011,amd,nrs,0.0
2001,amd,nrs,0.0
2008,oil,nrs,0.0
2009,oil,nrs,0.0
2005,oil,nrs,0.0
2006,oil,nrs,0.0
2012,oil,nrs,0.0
2014,oil,nrs,0.0
2013,oil,nrs,0.0
1999,oil,nrs,0.0
2002,oil,nrs,0.0
2017,oil,nrs,0.0
2016,oil,nrs,0.0
2015,oil,nrs,0.0
1998,oil,nrs,0.0
2004,oil,nrs,0.0
2000,oil,nrs,0.0
1997,oil,nrs,0.0
2007,oil,nrs,0.0
2010,oil,nrs,0.0
2003,oil,nrs,0.0
2011,oil,nrs,0.0
2001,oil,nrs,0.0
2008,hos,nrs,0.0
2009,hos,nrs,0.0
2005,hos,nrs,0.0
2006,hos,nrs,0.0
2012,hos,nrs,0.0
2014,hos,nrs,0.0
2013,hos,nrs,0.0
1999,hos,nrs,0.0
2002,hos,nrs,0.0
2017,hos,nrs,0.0
2016,hos,nrs,0.0
2015,hos,nrs,0.0
1998,hos,nrs,0.0
2004,hos,nrs,0.0
2000,hos,nrs,0.0
1997,hos,nrs,0.0
2007,hos,nrs,0.0
2010,hos,nrs,0.0
2003,hos,nrs,0.0
2011,hos,nrs,0.0
2001,hos,nrs,0.0
2008,rnt,nrs,0.0
2009,rnt,nrs,0.0
2005,rnt,nrs,0.0
2006,rnt,nrs,0.0
2012,rnt,nrs,0.0
2014,rnt,nrs,0.0
2013,rnt,nrs,0.0
1999,rnt,nrs,0.0
2002,rnt,nrs,0.0
2017,rnt,nrs,0.0
2016,rnt,nrs,0.0
2015,rnt,nrs,0.0
1998,rnt,nrs,0.0
2004,rnt,nrs,0.0
2000,rnt,nrs,0.0
1997,rnt,nrs,0.0
2007,rnt,nrs,0.0
2010,rnt,nrs,0.0
2003,rnt,nrs,0.0
2011,rnt,nrs,0.0
2001,rnt,nrs,0.0
2008,pla,nrs,0.0
2009,pla,nrs,0.0
2005,pla,nrs,0.0
2006,pla,nrs,0.0
2012,pla,nrs,0.0
2014,pla,nrs,0.0
2013,pla,nrs,0.0
1999,pla,nrs,0.0
2002,pla,nrs,0.0
2017,pla,nrs,0.0
2016,pla,nrs,0.0
2015,pla,nrs,0.0
1998,pla,nrs,0.0
2004,pla,nrs,0.0
2000,pla,nrs,0.0
1997,pla,nrs,0.0
2007,pla,nrs,0.0
2010,pla,nrs,0.0
2003,pla,nrs,0.0
2011,pla,nrs,0.0
2001,pla,nrs,0.0
2008,fof,nrs,0.0
2009,fof,nrs,0.0
2005,fof,nrs,0.0
2006,fof,nrs,0.0
2012,fof,nrs,0.0
2014,fof,nrs,0.0
2013,fof,nrs,0.0
1999,fof,nrs,0.0
2002,fof,nrs,0.0
2017,fof,nrs,0.0
2016,fof,nrs,0.0
2015,fof,nrs,0.0
1998,fof,nrs,0.0
2004,fof,nrs,0.0
2000,fof,nrs,0.0
1997,fof,nrs,0.0
2007,fof,nrs,0.0
2010,fof,nrs,0.0
2003,fof,nrs,0.0
2011,fof,nrs,0.0
2001,fof,nrs,0.0
2008,fin,nrs,0.0
2009,fin,nrs,0.0
2005,fin,nrs,0.0
2006,fin,nrs,0.0
2012,fin,nrs,0.0
2014,fin,nrs,0.0
2013,fin,nrs,0.0
1999,fin,nrs,0.0
2002,fin,nrs,0.0
2017,fin,nrs,0.0
2016,fin,nrs,0.0
2015,fin,nrs,0.0
1998,fin,nrs,0.0
2004,fin,nrs,0.0
2000,fin,nrs,0.0
1997,fin,nrs,0.0
2007,fin,nrs,0.0
2010,fin,nrs,0.0
2003,fin,nrs,0.0
2011,fin,nrs,0.0
2001,fin,nrs,0.0
2008,tsv,nrs,0.0
2009,tsv,nrs,0.0
2005,tsv,nrs,0.0
2006,tsv,nrs,0.0
2012,tsv,nrs,0.0
2014,tsv,nrs,0.0
2013,tsv,nrs,0.0
1999,tsv,nrs,0.0
2002,tsv,nrs,0.0
2017,tsv,nrs,0.0
2016,tsv,nrs,0.0
2015,tsv,nrs,0.0
1998,tsv,nrs,0.0
2004,tsv,nrs,0.0
2000,tsv,nrs,0.0
1997,tsv,nrs,0.0
2007,tsv,nrs,0.0
2010,tsv,nrs,0.0
2003,tsv,nrs,0.0
2011,tsv,nrs,0.0
2001,tsv,nrs,0.0
2008,nrs,nrs,178.26851266893362
2009,nrs,nrs,183.50169389301297
2005,nrs,nrs,152.1084876739387
2006,nrs,nrs,160.29432828666327
2012,nrs,nrs,205.14510231286155
2014,nrs,nrs,217.06287365332477
2013,nrs,nrs,209.94369345658495
1999,nrs,nrs,103.92604172550791
2002,nrs,nrs,126.26647142022956
2017,nrs,nrs,243.41035899314383
2016,nrs,nrs,236.22513297856855
2015,nrs,nrs,226.78672923443182
1998,nrs,nrs,100.14736657001727
2004,nrs,nrs,142.24260224696914
2000,nrs,nrs,110.52399264255119
1997,nrs,nrs,93.55405152793175
2007,nrs,nrs,169.53135979428626
2010,nrs,nrs,192.37949186622544
2003,nrs,nrs,135.07341492978023
2011,nrs,nrs,198.4744926872326
2001,nrs,nrs,119.19013605702693
2008,sec,nrs,0.0
2009,sec,nrs,0.0
2005,sec,nrs,0.0
2006,sec,nrs,0.0
2012,sec,nrs,0.0
2014,sec,nrs,0.0
2013,sec,nrs,0.0
1999,sec,nrs,0.0
2002,sec,nrs,0.0
2017,sec,nrs,0.0
2016,sec,nrs,0.0
2015,sec,nrs,0.0
1998,sec,nrs,0.0
2004,sec,nrs,0.0
2000,sec,nrs,0.0
1997,sec,nrs,0.0
2007,sec,nrs,0.0
2010,sec,nrs,0.0
2003,sec,nrs,0.0
2011,sec,nrs,0.0
2001,sec,nrs,0.0
2008,art,nrs,0.0
2009,art,nrs,0.0
2005,art,nrs,0.0
2006,art,nrs,0.0
2012,art,nrs,0.0
2014,art,nrs,0.0
2013,art,nrs,0.0
1999,art,nrs,0.0
2002,art,nrs,0.0
2017,art,nrs,0.0
2016,art,nrs,0.0
2015,art,nrs,0.0
1998,art,nrs,0.0
2004,art,nrs,0.0
2000,art,nrs,0.0
1997,art,nrs,0.0
2007,art,nrs,0.0
2010,art,nrs,0.0
2003,art,nrs,0.0
2011,art,nrs,0.0
2001,art,nrs,0.0
2008,mov,nrs,0.0
2009,mov,nrs,0.0
2005,mov,nrs,0.0
2006,mov,nrs,0.0
2012,mov,nrs,0.0
2014,mov,nrs,0.0
2013,mov,nrs,0.0
1999,mov,nrs,0.0
2002,mov,nrs,0.0
2017,mov,nrs,0.0
2016,mov,nrs,0.0
2015,mov,nrs,0.0
1998,mov,nrs,0.0
2004,mov,nrs,0.0
2000,mov,nrs,0.0
1997,mov,nrs,0.0
2007,mov,nrs,0.0
2010,mov,nrs,0.0
2003,mov,nrs,0.0
2011,mov,nrs,0.0
2001,mov,nrs,0.0
2008,fpd,nrs,0.0
2009,fpd,nrs,0.0
2005,fpd,nrs,0.0
2006,fpd,nrs,0.0
2012,fpd,nrs,0.0
2014,fpd,nrs,0.0
2013,fpd,nrs,0.0
1999,fpd,nrs,0.0
2002,fpd,nrs,0.0
2017,fpd,nrs,0.0
2016,fpd,nrs,0.0
2015,fpd,nrs,0.0
1998,fpd,nrs,0.0
2004,fpd,nrs,0.0
2000,fpd,nrs,0.0
1997,fpd,nrs,0.0
2007,fpd,nrs,0.0
2010,fpd,nrs,0.0
2003,fpd,nrs,0.0
2011,fpd,nrs,0.0
2001,fpd,nrs,0.0
2008,slg,nrs,0.0
2009,slg,nrs,0.0
2005,slg,nrs,0.0
2006,slg,nrs,0.0
2012,slg,nrs,0.0
2014,slg,nrs,0.0
2013,slg,nrs,0.0
1999,slg,nrs,0.0
2002,slg,nrs,0.0
2017,slg,nrs,0.0
2016,slg,nrs,0.0
2015,slg,nrs,0.0
1998,slg,nrs,0.0
2004,slg,nrs,0.0
2000,slg,nrs,0.0
1997,slg,nrs,0.0
2007,slg,nrs,0.0
2010,slg,nrs,0.0
2003,slg,nrs,0.0
2011,slg,nrs,0.0
2001,slg,nrs,0.0
2008,pri,nrs,0.0
2009,pri,nrs,0.0
2005,pri,nrs,0.0
2006,pri,nrs,0.0
2012,pri,nrs,0.0
2014,pri,nrs,0.0
2013,pri,nrs,0.0
1999,pri,nrs,0.0
2002,pri,nrs,0.0
2017,pri,nrs,0.0
2016,pri,nrs,0.0
2015,pri,nrs,0.0
1998,pri,nrs,0.0
2004,pri,nrs,0.0
2000,pri,nrs,0.0
1997,pri,nrs,0.0
2007,pri,nrs,0.0
2010,pri,nrs,0.0
2003,pri,nrs,0.0
2011,pri,nrs,0.0
2001,pri,nrs,0.0
2008,grd,nrs,0.0
2009,grd,nrs,0.0
2005,grd,nrs,0.0
2006,grd,nrs,0.0
2012,grd,nrs,0.0
2014,grd,nrs,0.0
2013,grd,nrs,0.0
1999,grd,nrs,0.0
2002,grd,nrs,0.0
2017,grd,nrs,0.0
2016,grd,nrs,0.0
2015,grd,nrs,0.0
1998,grd,nrs,0.0
2004,grd,nrs,0.0
2000,grd,nrs,0.0
1997,grd,nrs,0.0
2007,grd,nrs,0.0
2010,grd,nrs,0.0
2003,grd,nrs,0.0
2011,grd,nrs,0.0
2001,grd,nrs,0.0
2008,pip,nrs,0.0
2009,pip,nrs,0.0
2005,pip,nrs,0.0
2006,pip,nrs,0.0
2012,pip,nrs,0.0
2014,pip,nrs,0.0
2013,pip,nrs,0.0
1999,pip,nrs,0.0
2002,pip,nrs,0.0
2017,pip,nrs,0.0
2016,pip,nrs,0.0
2015,pip,nrs,0.0
1998,pip,nrs,0.0
2004,pip,nrs,0.0
2000,pip,nrs,0.0
1997,pip,nrs,0.0
2007,pip,nrs,0.0
2010,pip,nrs,0.0
2003,pip,nrs,0.0
2011,pip,nrs,0.0
2001,pip,nrs,0.0
2008,sle,nrs,0.0
2009,sle,nrs,0.0
2005,sle,nrs,0.0
2006,sle,nrs,0.0
2012,sle,nrs,0.0
2014,sle,nrs,0.0
2013,sle,nrs,0.0
1999,sle,nrs,0.0
2002,sle,nrs,0.0
2017,sle,nrs,0.0
2016,sle,nrs,0.0
2015,sle,nrs,0.0
1998,sle,nrs,0.0
2004,sle,nrs,0.0
2000,sle,nrs,0.0
1997,sle,nrs,0.0
2007,sle,nrs,0.0
2010,sle,nrs,0.0
2003,sle,nrs,0.0
2011,sle,nrs,0.0
2001,sle,nrs,0.0
2008,osv,nrs,0.0
2009,osv,nrs,0.0
2005,osv,nrs,0.0
2006,osv,nrs,0.0
2012,osv,nrs,0.0
2014,osv,nrs,0.0
2013,osv,nrs,0.0
1999,osv,nrs,0.0
2002,osv,nrs,0.0
2017,osv,nrs,0.0
2016,osv,nrs,0.0
2015,osv,nrs,0.0
1998,osv,nrs,0.0
2004,osv,nrs,0.0
2000,osv,nrs,0.0
1997,osv,nrs,0.0
2007,osv,nrs,0.0
2010,osv,nrs,0.0
2003,osv,nrs,0.0
2011,osv,nrs,0.0
2001,osv,nrs,0.0
2008,trn,nrs,0.0
2009,trn,nrs,0.0
2005,trn,nrs,0.0
2006,trn,nrs,0.0
2012,trn,nrs,0.0
2014,trn,nrs,0.0
2013,trn,nrs,0.0
1999,trn,nrs,0.0
2002,trn,nrs,0.0
2017,trn,nrs,0.0
2016,trn,nrs,0.0
2015,trn,nrs,0.0
1998,trn,nrs,0.0
2004,trn,nrs,0.0
2000,trn,nrs,0.0
1997,trn,nrs,0.0
2007,trn,nrs,0.0
2010,trn,nrs,0.0
2003,trn,nrs,0.0
2011,trn,nrs,0.0
2001,trn,nrs,0.0
2008,smn,nrs,0.0
2009,smn,nrs,0.0
2005,smn,nrs,0.0
2006,smn,nrs,0.0
2012,smn,nrs,0.0
2014,smn,nrs,0.0
2013,smn,nrs,0.0
1999,smn,nrs,0.0
2002,smn,nrs,0.0
2017,smn,nrs,0.0
2016,smn,nrs,0.0
2015,smn,nrs,0.0
1998,smn,nrs,0.0
2004,smn,nrs,0.0
2000,smn,nrs,0.0
1997,smn,nrs,0.0
2007,smn,nrs,0.0
2010,smn,nrs,0.0
2003,smn,nrs,0.0
2011,smn,nrs,0.0
2001,smn,nrs,0.0
2008,fmt,nrs,0.0
2009,fmt,nrs,0.0
2005,fmt,nrs,0.0
2006,fmt,nrs,0.0
2012,fmt,nrs,0.0
2014,fmt,nrs,0.0
2013,fmt,nrs,0.0
1999,fmt,nrs,0.0
2002,fmt,nrs,0.0
2017,fmt,nrs,0.0
2016,fmt,nrs,0.0
2015,fmt,nrs,0.0
1998,fmt,nrs,0.0
2004,fmt,nrs,0.0
2000,fmt,nrs,0.0
1997,fmt,nrs,0.0
2007,fmt,nrs,0.0
2010,fmt,nrs,0.0
2003,fmt,nrs,0.0
2011,fmt,nrs,0.0
2001,fmt,nrs,0.0
2008,pet,nrs,0.0
2009,pet,nrs,0.0
2005,pet,nrs,0.0
2006,pet,nrs,0.0
2012,pet,nrs,0.0
2014,pet,nrs,0.0
2013,pet,nrs,0.0
1999,pet,nrs,0.0
2002,pet,nrs,0.0
2017,pet,nrs,0.0
2016,pet,nrs,0.0
2015,pet,nrs,0.0
1998,pet,nrs,0.0
2004,pet,nrs,0.0
2000,pet,nrs,0.0
1997,pet,nrs,0.0
2007,pet,nrs,0.0
2010,pet,nrs,0.0
2003,pet,nrs,0.0
2011,pet,nrs,0.0
2001,pet,nrs,0.0
2008,mvt,nrs,0.0
2009,mvt,nrs,0.0
2005,mvt,nrs,0.0
2006,mvt,nrs,0.0
2012,mvt,nrs,0.0
2014,mvt,nrs,0.0
2013,mvt,nrs,0.0
1999,mvt,nrs,0.0
2002,mvt,nrs,0.0
2017,mvt,nrs,0.0
2016,mvt,nrs,0.0
2015,mvt,nrs,0.0
1998,mvt,nrs,0.0
2004,mvt,nrs,0.0
2000,mvt,nrs,0.0
1997,mvt,nrs,0.0
2007,mvt,nrs,0.0
2010,mvt,nrs,0.0
2003,mvt,nrs,0.0
2011,mvt,nrs,0.0
2001,mvt,nrs,0.0
2008,cep,nrs,0.0
2009,cep,nrs,0.0
2005,cep,nrs,0.0
2006,cep,nrs,0.0
2012,cep,nrs,0.0
2014,cep,nrs,0.0
2013,cep,nrs,0.0
1999,cep,nrs,0.0
2002,cep,nrs,0.0
2017,cep,nrs,0.0
2016,cep,nrs,0.0
2015,cep,nrs,0.0
1998,cep,nrs,0.0
2004,cep,nrs,0.0
2000,cep,nrs,0.0
1997,cep,nrs,0.0
2007,cep,nrs,0.0
2010,cep,nrs,0.0
2003,cep,nrs,0.0
2011,cep,nrs,0.0
2001,cep,nrs,0.0
2008,wst,nrs,0.0
2009,wst,nrs,0.0
2005,wst,nrs,0.0
2006,wst,nrs,0.0
2012,wst,nrs,0.0
2014,wst,nrs,0.0
2013,wst,nrs,0.0
1999,wst,nrs,0.0
2002,wst,nrs,0.0
2017,wst,nrs,0.0
2016,wst,nrs,0.0
2015,wst,nrs,0.0
1998,wst,nrs,0.0
2004,wst,nrs,0.0
2000,wst,nrs,0.0
1997,wst,nrs,0.0
2007,wst,nrs,0.0
2010,wst,nrs,0.0
2003,wst,nrs,0.0
2011,wst,nrs,0.0
2001,wst,nrs,0.0
2008,mot,nrs,0.0
2009,mot,nrs,0.0
2005,mot,nrs,0.0
2006,mot,nrs,0.0
2012,mot,nrs,0.0
2014,mot,nrs,0.0
2013,mot,nrs,0.0
1999,mot,nrs,0.0
2002,mot,nrs,0.0
2017,mot,nrs,0.0
2016,mot,nrs,0.0
2015,mot,nrs,0.0
1998,mot,nrs,0.0
2004,mot,nrs,0.0
2000,mot,nrs,0.0
1997,mot,nrs,0.0
2007,mot,nrs,0.0
2010,mot,nrs,0.0
2003,mot,nrs,0.0
2011,mot,nrs,0.0
2001,mot,nrs,0.0
2008,adm,nrs,0.0
2009,adm,nrs,0.0
2005,adm,nrs,0.0
2006,adm,nrs,0.0
2012,adm,nrs,0.0
2014,adm,nrs,0.0
2013,adm,nrs,0.0
1999,adm,nrs,0.0
2002,adm,nrs,0.0
2017,adm,nrs,0.0
2016,adm,nrs,0.0
2015,adm,nrs,0.0
1998,adm,nrs,0.0
2004,adm,nrs,0.0
2000,adm,nrs,0.0
1997,adm,nrs,0.0
2007,adm,nrs,0.0
2010,adm,nrs,0.0
2003,adm,nrs,0.0
2011,adm,nrs,0.0
2001,adm,nrs,0.0
2008,soc,nrs,2.069650574193593
2009,soc,nrs,2.1377417495828754
2005,soc,nrs,1.1168860212114833
2006,soc,nrs,1.5300814910323346
2012,soc,nrs,2.000427879147283
2014,soc,nrs,2.0826330687924948
2013,soc,nrs,2.010588052628254
1999,soc,nrs,0.12212185355311922
2002,soc,nrs,0.22223482357582652
2017,soc,nrs,2.4100564867308254
2016,soc,nrs,2.2817894307595172
2015,soc,nrs,2.161798097660223
1998,soc,nrs,0.10008489241202886
2004,soc,nrs,0.795720250583136
2000,soc,nrs,0.15418866342723175
1997,soc,nrs,0.08007194424847489
2007,soc,nrs,1.9919088404568994
2010,soc,nrs,2.1638127976572896
2003,soc,nrs,0.5083418558283095
2011,soc,nrs,2.086258261817244
2001,soc,nrs,0.1891001636306967
2008,alt,nrs,0.0
2009,alt,nrs,0.0
2005,alt,nrs,0.0
2006,alt,nrs,0.0
2012,alt,nrs,0.0
2014,alt,nrs,0.0
2013,alt,nrs,0.0
1999,alt,nrs,0.0
2002,alt,nrs,0.0
2017,alt,nrs,0.0
2016,alt,nrs,0.0
2015,alt,nrs,0.0
1998,alt,nrs,0.0
2004,alt,nrs,0.0
2000,alt,nrs,0.0
1997,alt,nrs,0.0
2007,alt,nrs,0.0
2010,alt,nrs,0.0
2003,alt,nrs,0.0
2011,alt,nrs,0.0
2001,alt,nrs,0.0
2008,pmt,nrs,0.0
2009,pmt,nrs,0.0
2005,pmt,nrs,0.0
2006,pmt,nrs,0.0
2012,pmt,nrs,0.0
2014,pmt,nrs,0.0
2013,pmt,nrs,0.0
1999,pmt,nrs,0.0
2002,pmt,nrs,0.0
2017,pmt,nrs,0.0
2016,pmt,nrs,0.0
2015,pmt,nrs,0.0
1998,pmt,nrs,0.0
2004,pmt,nrs,0.0
2000,pmt,nrs,0.0
1997,pmt,nrs,0.0
2007,pmt,nrs,0.0
2010,pmt,nrs,0.0
2003,pmt,nrs,0.0
2011,pmt,nrs,0.0
2001,pmt,nrs,0.0
2008,trk,nrs,0.0
2009,trk,nrs,0.0
2005,trk,nrs,0.0
2006,trk,nrs,0.0
2012,trk,nrs,0.0
2014,trk,nrs,0.0
2013,trk,nrs,0.0
1999,trk,nrs,0.0
2002,trk,nrs,0.0
2017,trk,nrs,0.0
2016,trk,nrs,0.0
2015,trk,nrs,0.0
1998,trk,nrs,0.0
2004,trk,nrs,0.0
2000,trk,nrs,0.0
1997,trk,nrs,0.0
2007,trk,nrs,0.0
2010,trk,nrs,0.0
2003,trk,nrs,0.0
2011,trk,nrs,0.0
2001,trk,nrs,0.0
2008,fdd,nrs,0.0
2009,fdd,nrs,0.0
2005,fdd,nrs,0.0
2006,fdd,nrs,0.0
2012,fdd,nrs,0.0
2014,fdd,nrs,0.0
2013,fdd,nrs,0.0
1999,fdd,nrs,0.0
2002,fdd,nrs,0.0
2017,fdd,nrs,0.0
2016,fdd,nrs,0.0
2015,fdd,nrs,0.0
1998,fdd,nrs,0.0
2004,fdd,nrs,0.0
2000,fdd,nrs,0.0
1997,fdd,nrs,0.0
2007,fdd,nrs,0.0
2010,fdd,nrs,0.0
2003,fdd,nrs,0.0
2011,fdd,nrs,0.0
2001,fdd,nrs,0.0
2008,gmt,nrs,0.0
2009,gmt,nrs,0.0
2005,gmt,nrs,0.0
2006,gmt,nrs,0.0
2012,gmt,nrs,0.0
2014,gmt,nrs,0.0
2013,gmt,nrs,0.0
1999,gmt,nrs,0.0
2002,gmt,nrs,0.0
2017,gmt,nrs,0.0
2016,gmt,nrs,0.0
2015,gmt,nrs,0.0
1998,gmt,nrs,0.0
2004,gmt,nrs,0.0
2000,gmt,nrs,0.0
1997,gmt,nrs,0.0
2007,gmt,nrs,0.0
2010,gmt,nrs,0.0
2003,gmt,nrs,0.0
2011,gmt,nrs,0.0
2001,gmt,nrs,0.0
2008,wtt,nrs,0.0
2009,wtt,nrs,0.0
2005,wtt,nrs,0.0
2006,wtt,nrs,0.0
2012,wtt,nrs,0.0
2014,wtt,nrs,0.0
2013,wtt,nrs,0.0
1999,wtt,nrs,0.0
2002,wtt,nrs,0.0
2017,wtt,nrs,0.0
2016,wtt,nrs,0.0
2015,wtt,nrs,0.0
1998,wtt,nrs,0.0
2004,wtt,nrs,0.0
2000,wtt,nrs,0.0
1997,wtt,nrs,0.0
2007,wtt,nrs,0.0
2010,wtt,nrs,0.0
2003,wtt,nrs,0.0
2011,wtt,nrs,0.0
2001,wtt,nrs,0.0
2008,wpd,nrs,0.0
2009,wpd,nrs,0.0
2005,wpd,nrs,0.0
2006,wpd,nrs,0.0
2012,wpd,nrs,0.0
2014,wpd,nrs,0.0
2013,wpd,nrs,0.0
1999,wpd,nrs,0.0
2002,wpd,nrs,0.0
2017,wpd,nrs,0.0
2016,wpd,nrs,0.0
2015,wpd,nrs,0.0
1998,wpd,nrs,0.0
2004,wpd,nrs,0.0
2000,wpd,nrs,0.0
1997,wpd,nrs,0.0
2007,wpd,nrs,0.0
2010,wpd,nrs,0.0
2003,wpd,nrs,0.0
2011,wpd,nrs,0.0
2001,wpd,nrs,0.0
2008,wht,nrs,0.0
2009,wht,nrs,0.0
2005,wht,nrs,0.0
2006,wht,nrs,0.0
2012,wht,nrs,0.0
2014,wht,nrs,0.0
2013,wht,nrs,0.0
1999,wht,nrs,0.0
2002,wht,nrs,0.0
2017,wht,nrs,0.0
2016,wht,nrs,0.0
2015,wht,nrs,0.0
1998,wht,nrs,0.0
2004,wht,nrs,0.0
2000,wht,nrs,0.0
1997,wht,nrs,0.0
2007,wht,nrs,0.0
2010,wht,nrs,0.0
2003,wht,nrs,0.0
2011,wht,nrs,0.0
2001,wht,nrs,0.0
2008,wrh,nrs,0.0
2009,wrh,nrs,0.0
2005,wrh,nrs,0.0
2006,wrh,nrs,0.0
2012,wrh,nrs,0.0
2014,wrh,nrs,0.0
2013,wrh,nrs,0.0
1999,wrh,nrs,0.0
2002,wrh,nrs,0.0
2017,wrh,nrs,0.0
2016,wrh,nrs,0.0
2015,wrh,nrs,0.0
1998,wrh,nrs,0.0
2004,wrh,nrs,0.0
2000,wrh,nrs,0.0
1997,wrh,nrs,0.0
2007,wrh,nrs,0.0
2010,wrh,nrs,0.0
2003,wrh,nrs,0.0
2011,wrh,nrs,0.0
2001,wrh,nrs,0.0
2008,ott,nrs,0.0
2009,ott,nrs,0.0
2005,ott,nrs,0.0
2006,ott,nrs,0.0
2012,ott,nrs,0.0
2014,ott,nrs,0.0
2013,ott,nrs,0.0
1999,ott,nrs,0.0
2002,ott,nrs,0.0
2017,ott,nrs,0.0
2016,ott,nrs,0.0
2015,ott,nrs,0.0
1998,ott,nrs,0.0
2004,ott,nrs,0.0
2000,ott,nrs,0.0
1997,ott,nrs,0.0
2007,ott,nrs,0.0
2010,ott,nrs,0.0
2003,ott,nrs,0.0
2011,ott,nrs,0.0
2001,ott,nrs,0.0
2008,che,nrs,0.0
2009,che,nrs,0.0
2005,che,nrs,0.0
2006,che,nrs,0.0
2012,che,nrs,0.0
2014,che,nrs,0.0
2013,che,nrs,0.0
1999,che,nrs,0.0
2002,che,nrs,0.0
2017,che,nrs,0.0
2016,che,nrs,0.0
2015,che,nrs,0.0
1998,che,nrs,0.0
2004,che,nrs,0.0
2000,che,nrs,0.0
1997,che,nrs,0.0
2007,che,nrs,0.0
2010,che,nrs,0.0
2003,che,nrs,0.0
2011,che,nrs,0.0
2001,che,nrs,0.0
2008,air,nrs,0.0
2009,air,nrs,0.0
2005,air,nrs,0.0
2006,air,nrs,0.0
2012,air,nrs,0.0
2014,air,nrs,0.0
2013,air,nrs,0.0
1999,air,nrs,0.0
2002,air,nrs,0.0
2017,air,nrs,0.0
2016,air,nrs,0.0
2015,air,nrs,0.0
1998,air,nrs,0.0
2004,air,nrs,0.0
2000,air,nrs,0.0
1997,air,nrs,0.0
2007,air,nrs,0.0
2010,air,nrs,0.0
2003,air,nrs,0.0
2011,air,nrs,0.0
2001,air,nrs,0.0
2008,mmf,nrs,0.0
2009,mmf,nrs,0.0
2005,mmf,nrs,0.0
2006,mmf,nrs,0.0
2012,mmf,nrs,0.0
2014,mmf,nrs,0.0
2013,mmf,nrs,0.0
1999,mmf,nrs,0.0
2002,mmf,nrs,0.0
2017,mmf,nrs,0.0
2016,mmf,nrs,0.0
2015,mmf,nrs,0.0
1998,mmf,nrs,0.0
2004,mmf,nrs,0.0
2000,mmf,nrs,0.0
1997,mmf,nrs,0.0
2007,mmf,nrs,0.0
2010,mmf,nrs,0.0
2003,mmf,nrs,0.0
2011,mmf,nrs,0.0
2001,mmf,nrs,0.0
2008,otr,nrs,0.0
2009,otr,nrs,0.0
2005,otr,nrs,0.0
2006,otr,nrs,0.0
2012,otr,nrs,0.0
2014,otr,nrs,0.0
2013,otr,nrs,0.0
1999,otr,nrs,0.0
2002,otr,nrs,0.0
2017,otr,nrs,0.0
2016,otr,nrs,0.0
2015,otr,nrs,0.0
1998,otr,nrs,0.0
2004,otr,nrs,0.0
2000,otr,nrs,0.0
1997,otr,nrs,0.0
2007,otr,nrs,0.0
2010,otr,nrs,0.0
2003,otr,nrs,0.0
2011,otr,nrs,0.0
2001,otr,nrs,0.0
2008,min,nrs,0.0
2009,min,nrs,0.0
2005,min,nrs,0.0
2006,min,nrs,0.0
2012,min,nrs,0.0
2014,min,nrs,0.0
2013,min,nrs,0.0
1999,min,nrs,0.0
2002,min,nrs,0.0
2017,min,nrs,0.0
2016,min,nrs,0.0
2015,min,nrs,0.0
1998,min,nrs,0.0
2004,min,nrs,0.0
2000,min,nrs,0.0
1997,min,nrs,0.0
2007,min,nrs,0.0
2010,min,nrs,0.0
2003,min,nrs,0.0
2011,min,nrs,0.0
2001,min,nrs,0.0
2008,ppd,sec,0.0
2009,ppd,sec,0.0
2005,ppd,sec,0.0
2006,ppd,sec,0.0
