uni_0,uni_1,uni_2,uni_3,value
oil,NC,2004,million metric tons of carbon dioxide,62.5
oil,NC,2000,million metric tons of carbon dioxide,60.9
oil,NC,1997,million metric tons of carbon dioxide,58.1
oil,NC,2007,million metric tons of carbon dioxide,62.4
oil,NC,2010,million metric tons of carbon dioxide,55.0
oil,NC,2003,million metric tons of carbon dioxide,60.7
oil,NC,2011,million metric tons of carbon dioxide,52.3
oil,NC,2001,million metric tons of carbon dioxide,60.1
oil,VA,2008,million metric tons of carbon dioxide,60.2
oil,VA,2009,million metric tons of carbon dioxide,55.8
oil,VA,2005,million metric tons of carbon dioxide,68.3
oil,VA,2006,million metric tons of carbon dioxide,65.8
oil,VA,2012,million metric tons of carbon dioxide,53.8
oil,VA,2014,million metric tons of carbon dioxide,54.1
oil,VA,2013,million metric tons of carbon dioxide,54.1
oil,VA,1999,million metric tons of carbon dioxide,56.1
oil,VA,2002,million metric tons of carbon dioxide,58.8
oil,VA,2017,million metric tons of carbon dioxide,51.7
oil,VA,2016,million metric tons of carbon dioxide,52.4
oil,VA,2015,million metric tons of carbon dioxide,52.9
oil,VA,1998,million metric tons of carbon dioxide,55.5
oil,VA,2004,million metric tons of carbon dioxide,68.5
oil,VA,2000,million metric tons of carbon dioxide,59.6
oil,VA,1997,million metric tons of carbon dioxide,54.7
oil,VA,2007,million metric tons of carbon dioxide,66.2
oil,VA,2010,million metric tons of carbon dioxide,54.9
oil,VA,2003,million metric tons of carbon dioxide,64.4
oil,VA,2011,million metric tons of carbon dioxide,51.7
oil,VA,2001,million metric tons of carbon dioxide,60.9
oil,CT,2008,million metric tons of carbon dioxide,24.2
oil,CT,2009,million metric tons of carbon dioxide,23.2
oil,CT,2005,million metric tons of carbon dioxide,30.7
oil,CT,2006,million metric tons of carbon dioxide,27.1
oil,CT,2012,million metric tons of carbon dioxide,20.5
oil,CT,2014,million metric tons of carbon dioxide,21.2
oil,CT,2013,million metric tons of carbon dioxide,21.2
oil,CT,1999,million metric tons of carbon dioxide,31.7
oil,CT,2002,million metric tons of carbon dioxide,27.0
oil,CT,2017,million metric tons of carbon dioxide,20.3
oil,CT,2016,million metric tons of carbon dioxide,20.4
oil,CT,2015,million metric tons of carbon dioxide,21.8
oil,CT,1998,million metric tons of carbon dioxide,30.0
oil,CT,2004,million metric tons of carbon dioxide,31.3
oil,CT,2000,million metric tons of carbon dioxide,30.6
oil,CT,1997,million metric tons of carbon dioxide,30.4
oil,CT,2007,million metric tons of carbon dioxide,26.5
oil,CT,2010,million metric tons of carbon dioxide,22.5
oil,CT,2003,million metric tons of carbon dioxide,30.2
oil,CT,2011,million metric tons of carbon dioxide,21.6
oil,CT,2001,million metric tons of carbon dioxide,29.8
oil,MI,2008,million metric tons of carbon dioxide,56.3
oil,MI,2009,million metric tons of carbon dioxide,53.8
oil,MI,2005,million metric tons of carbon dioxide,64.5
oil,MI,2006,million metric tons of carbon dioxide,61.8
oil,MI,2012,million metric tons of carbon dioxide,50.6
oil,MI,2014,million metric tons of carbon dioxide,55.8
oil,MI,2013,million metric tons of carbon dioxide,54.5
oil,MI,1999,million metric tons of carbon dioxide,68.0
oil,MI,2002,million metric tons of carbon dioxide,66.0
oil,MI,2017,million metric tons of carbon dioxide,57.0
oil,MI,2016,million metric tons of carbon dioxide,57.3
oil,MI,2015,million metric tons of carbon dioxide,56.4
oil,MI,1998,million metric tons of carbon dioxide,64.4
oil,MI,2004,million metric tons of carbon dioxide,64.2
oil,MI,2000,million metric tons of carbon dioxide,65.2
oil,MI,1997,million metric tons of carbon dioxide,63.5
oil,MI,2007,million metric tons of carbon dioxide,61.5
oil,MI,2010,million metric tons of carbon dioxide,52.9
oil,MI,2003,million metric tons of carbon dioxide,63.8
oil,MI,2011,million metric tons of carbon dioxide,51.7
oil,MI,2001,million metric tons of carbon dioxide,65.1
oil,DE,2008,million metric tons of carbon dioxide,7.1
oil,DE,2009,million metric tons of carbon dioxide,6.0
oil,DE,2005,million metric tons of carbon dioxide,8.7
oil,DE,2006,million metric tons of carbon dioxide,7.9
oil,DE,2012,million metric tons of carbon dioxide,6.1
oil,DE,2014,million metric tons of carbon dioxide,6.0
oil,DE,2013,million metric tons of carbon dioxide,6.0
oil,DE,1999,million metric tons of carbon dioxide,8.6
oil,DE,2002,million metric tons of carbon dioxide,8.5
oil,DE,2017,million metric tons of carbon dioxide,6.4
oil,DE,2016,million metric tons of carbon dioxide,6.4
oil,DE,2015,million metric tons of carbon dioxide,6.4
oil,DE,1998,million metric tons of carbon dioxide,8.3
oil,DE,2004,million metric tons of carbon dioxide,8.2
oil,DE,2000,million metric tons of carbon dioxide,8.5
oil,DE,1997,million metric tons of carbon dioxide,8.1
oil,DE,2007,million metric tons of carbon dioxide,7.8
oil,DE,2010,million metric tons of carbon dioxide,5.4
oil,DE,2003,million metric tons of carbon dioxide,8.7
oil,DE,2011,million metric tons of carbon dioxide,6.2
oil,DE,2001,million metric tons of carbon dioxide,9.0
oil,HI,2008,million metric tons of carbon dioxide,17.4
oil,HI,2009,million metric tons of carbon dioxide,17.1
oil,HI,2005,million metric tons of carbon dioxide,21.2
oil,HI,2006,million metric tons of carbon dioxide,21.5
oil,HI,2012,million metric tons of carbon dioxide,17.2
oil,HI,2014,million metric tons of carbon dioxide,16.6
oil,HI,2013,million metric tons of carbon dioxide,16.9
oil,HI,1999,million metric tons of carbon dioxide,16.6
oil,HI,2002,million metric tons of carbon dioxide,18.7
oil,HI,2017,million metric tons of carbon dioxide,16.2
oil,HI,2016,million metric tons of carbon dioxide,16.8
oil,HI,2015,million metric tons of carbon dioxide,16.9
oil,HI,1998,million metric tons of carbon dioxide,16.9
oil,HI,2004,million metric tons of carbon dioxide,20.5
oil,HI,2000,million metric tons of carbon dioxide,16.9
oil,HI,1997,million metric tons of carbon dioxide,16.6
oil,HI,2007,million metric tons of carbon dioxide,22.2
oil,HI,2010,million metric tons of carbon dioxide,17.3
oil,HI,2003,million metric tons of carbon dioxide,19.5
oil,HI,2011,million metric tons of carbon dioxide,17.8
oil,HI,2001,million metric tons of carbon dioxide,17.3
oil,GA,2008,million metric tons of carbon dioxide,64.1
oil,GA,2009,million metric tons of carbon dioxide,67.6
oil,GA,2005,million metric tons of carbon dioxide,75.4
oil,GA,2006,million metric tons of carbon dioxide,73.4
oil,GA,2012,million metric tons of carbon dioxide,61.2
oil,GA,2014,million metric tons of carbon dioxide,58.0
oil,GA,2013,million metric tons of carbon dioxide,59.9
oil,GA,1999,million metric tons of carbon dioxide,67.1
oil,GA,2002,million metric tons of carbon dioxide,67.5
oil,GA,2017,million metric tons of carbon dioxide,62.3
oil,GA,2016,million metric tons of carbon dioxide,59.2
oil,GA,2015,million metric tons of carbon dioxide,61.2
oil,GA,1998,million metric tons of carbon dioxide,64.3
oil,GA,2004,million metric tons of carbon dioxide,72.3
oil,GA,2000,million metric tons of carbon dioxide,67.9
oil,GA,1997,million metric tons of carbon dioxide,63.1
oil,GA,2007,million metric tons of carbon dioxide,71.0
oil,GA,2010,million metric tons of carbon dioxide,69.4
oil,GA,2003,million metric tons of carbon dioxide,69.6
oil,GA,2011,million metric tons of carbon dioxide,67.3
oil,GA,2001,million metric tons of carbon dioxide,67.8
oil,CA,2008,million metric tons of carbon dioxide,242.5
oil,CA,2009,million metric tons of carbon dioxide,234.5
oil,CA,2005,million metric tons of carbon dioxide,253.0
oil,CA,2006,million metric tons of carbon dioxide,257.9
oil,CA,2012,million metric tons of carbon dioxide,217.2
oil,CA,2014,million metric tons of carbon dioxide,220.1
oil,CA,2013,million metric tons of carbon dioxide,219.2
oil,CA,1999,million metric tons of carbon dioxide,226.1
oil,CA,2002,million metric tons of carbon dioxide,248.1
oil,CA,2017,million metric tons of carbon dioxide,241.8
oil,CA,2016,million metric tons of carbon dioxide,237.1
oil,CA,2015,million metric tons of carbon dioxide,230.1
oil,CA,1998,million metric tons of carbon dioxide,220.8
oil,CA,2004,million metric tons of carbon dioxide,247.2
oil,CA,2000,million metric tons of carbon dioxide,238.0
oil,CA,1997,million metric tons of carbon dioxide,221.2
oil,CA,2007,million metric tons of carbon dioxide,258.3
oil,CA,2010,million metric tons of carbon dioxide,232.5
oil,CA,2003,million metric tons of carbon dioxide,237.4
oil,CA,2011,million metric tons of carbon dioxide,225.3
oil,CA,2001,million metric tons of carbon dioxide,239.8
oil,ME,2008,million metric tons of carbon dioxide,14.5
oil,ME,2009,million metric tons of carbon dioxide,14.2
oil,ME,2005,million metric tons of carbon dioxide,18.9
oil,ME,2006,million metric tons of carbon dioxide,16.9
oil,ME,2012,million metric tons of carbon dioxide,11.9
oil,ME,2014,million metric tons of carbon dioxide,13.0
oil,ME,2013,million metric tons of carbon dioxide,12.8
oil,ME,1999,million metric tons of carbon dioxide,19.4
oil,ME,2002,million metric tons of carbon dioxide,16.4
oil,ME,2017,million metric tons of carbon dioxide,12.9
oil,ME,2016,million metric tons of carbon dioxide,13.3
oil,ME,2015,million metric tons of carbon dioxide,13.6
oil,ME,1998,million metric tons of carbon dioxide,18.3
oil,ME,2004,million metric tons of carbon dioxide,18.4
oil,ME,2000,million metric tons of carbon dioxide,18.7
oil,ME,1997,million metric tons of carbon dioxide,18.5
oil,ME,2007,million metric tons of carbon dioxide,16.6
oil,ME,2010,million metric tons of carbon dioxide,13.5
oil,ME,2003,million metric tons of carbon dioxide,18.9
oil,ME,2011,million metric tons of carbon dioxide,13.3
oil,ME,2001,million metric tons of carbon dioxide,16.2
oil,MA,2008,million metric tons of carbon dioxide,44.1
oil,MA,2009,million metric tons of carbon dioxide,39.5
oil,MA,2005,million metric tons of carbon dioxide,52.1
oil,MA,2006,million metric tons of carbon dioxide,45.4
oil,MA,2012,million metric tons of carbon dioxide,36.3
oil,MA,2014,million metric tons of carbon dioxide,37.7
oil,MA,2013,million metric tons of carbon dioxide,38.1
oil,MA,1999,million metric tons of carbon dioxide,51.0
oil,MA,2002,million metric tons of carbon dioxide,50.1
oil,MA,2017,million metric tons of carbon dioxide,38.0
oil,MA,2016,million metric tons of carbon dioxide,38.4
oil,MA,2015,million metric tons of carbon dioxide,38.8
oil,MA,1998,million metric tons of carbon dioxide,53.5
oil,MA,2004,million metric tons of carbon dioxide,52.0
oil,MA,2000,million metric tons of carbon dioxide,52.2
oil,MA,1997,million metric tons of carbon dioxide,51.9
oil,MA,2007,million metric tons of carbon dioxide,45.9
oil,MA,2010,million metric tons of carbon dioxide,39.7
oil,MA,2003,million metric tons of carbon dioxide,51.7
oil,MA,2011,million metric tons of carbon dioxide,39.0
oil,MA,2001,million metric tons of carbon dioxide,52.3
oil,MS,2008,million metric tons of carbon dioxide,28.1
oil,MS,2009,million metric tons of carbon dioxide,27.1
oil,MS,2005,million metric tons of carbon dioxide,30.3
oil,MS,2006,million metric tons of carbon dioxide,30.8
oil,MS,2012,million metric tons of carbon dioxide,27.7
oil,MS,2014,million metric tons of carbon dioxide,29.2
oil,MS,2013,million metric tons of carbon dioxide,28.4
oil,MS,1999,million metric tons of carbon dioxide,31.4
oil,MS,2002,million metric tons of carbon dioxide,28.8
oil,MS,2017,million metric tons of carbon dioxide,33.9
oil,MS,2016,million metric tons of carbon dioxide,32.9
oil,MS,2015,million metric tons of carbon dioxide,29.6
oil,MS,1998,million metric tons of carbon dioxide,31.0
oil,MS,2004,million metric tons of carbon dioxide,32.3
oil,MS,2000,million metric tons of carbon dioxide,30.4
oil,MS,1997,million metric tons of carbon dioxide,28.9
oil,MS,2007,million metric tons of carbon dioxide,30.3
oil,MS,2010,million metric tons of carbon dioxide,27.3
oil,MS,2003,million metric tons of carbon dioxide,32.2
oil,MS,2011,million metric tons of carbon dioxide,26.8
oil,MS,2001,million metric tons of carbon dioxide,32.7
oil,WA,2008,million metric tons of carbon dioxide,49.9
oil,WA,2009,million metric tons of carbon dioxide,48.0
oil,WA,2005,million metric tons of carbon dioxide,50.2
oil,WA,2006,million metric tons of carbon dioxide,52.0
oil,WA,2012,million metric tons of carbon dioxide,49.4
oil,WA,2014,million metric tons of carbon dioxide,46.9
oil,WA,2013,million metric tons of carbon dioxide,48.2
oil,WA,1999,million metric tons of carbon dioxide,50.6
oil,WA,2002,million metric tons of carbon dioxide,48.8
oil,WA,2017,million metric tons of carbon dioxide,54.2
oil,WA,2016,million metric tons of carbon dioxide,56.2
oil,WA,2015,million metric tons of carbon dioxide,50.1
oil,WA,1998,million metric tons of carbon dioxide,49.7
oil,WA,2004,million metric tons of carbon dioxide,49.3
oil,WA,2000,million metric tons of carbon dioxide,51.8
oil,WA,1997,million metric tons of carbon dioxide,53.3
oil,WA,2007,million metric tons of carbon dioxide,54.5
oil,WA,2010,million metric tons of carbon dioxide,48.4
oil,WA,2003,million metric tons of carbon dioxide,48.4
oil,WA,2011,million metric tons of carbon dioxide,48.3
oil,WA,2001,million metric tons of carbon dioxide,51.0
oil,TX,2008,million metric tons of carbon dioxide,296.8
oil,TX,2009,million metric tons of carbon dioxide,283.6
oil,TX,2005,million metric tons of carbon dioxide,338.6
oil,TX,2006,million metric tons of carbon dioxide,344.7
oil,TX,2012,million metric tons of carbon dioxide,308.9
oil,TX,2014,million metric tons of carbon dioxide,326.9
oil,TX,2013,million metric tons of carbon dioxide,325.5
oil,TX,1999,million metric tons of carbon dioxide,329.1
oil,TX,2002,million metric tons of carbon dioxide,334.6
oil,TX,2017,million metric tons of carbon dioxide,360.8
oil,TX,2016,million metric tons of carbon dioxide,349.1
oil,TX,2015,million metric tons of carbon dioxide,339.2
oil,TX,1998,million metric tons of carbon dioxide,343.6
oil,TX,2004,million metric tons of carbon dioxide,346.0
oil,TX,2000,million metric tons of carbon dioxide,325.8
oil,TX,1997,million metric tons of carbon dioxide,335.2
oil,TX,2007,million metric tons of carbon dioxide,334.5
oil,TX,2010,million metric tons of carbon dioxide,303.6
oil,TX,2003,million metric tons of carbon dioxide,337.5
oil,TX,2011,million metric tons of carbon dioxide,303.5
oil,TX,2001,million metric tons of carbon dioxide,330.6
oil,AL,2008,million metric tons of carbon dioxide,37.4
oil,AL,2009,million metric tons of carbon dioxide,35.2
oil,AL,2005,million metric tons of carbon dioxide,39.2
oil,AL,2006,million metric tons of carbon dioxide,39.9
oil,AL,2012,million metric tons of carbon dioxide,35.0
oil,AL,2014,million metric tons of carbon dioxide,33.8
oil,AL,2013,million metric tons of carbon dioxide,33.7
oil,AL,1999,million metric tons of carbon dioxide,35.2
oil,AL,2002,million metric tons of carbon dioxide,37.2
oil,AL,2017,million metric tons of carbon dioxide,36.9
oil,AL,2016,million metric tons of carbon dioxide,37.9
oil,AL,2015,million metric tons of carbon dioxide,35.8
oil,AL,1998,million metric tons of carbon dioxide,34.1
oil,AL,2004,million metric tons of carbon dioxide,39.4
oil,AL,2000,million metric tons of carbon dioxide,36.6
oil,AL,1997,million metric tons of carbon dioxide,34.1
oil,AL,2007,million metric tons of carbon dioxide,39.9
oil,AL,2010,million metric tons of carbon dioxide,35.4
oil,AL,2003,million metric tons of carbon dioxide,37.1
oil,AL,2011,million metric tons of carbon dioxide,35.5
oil,AL,2001,million metric tons of carbon dioxide,35.2
oil,NV,2008,million metric tons of carbon dioxide,17.7
oil,NV,2009,million metric tons of carbon dioxide,16.2
oil,NV,2005,million metric tons of carbon dioxide,18.3
oil,NV,2006,million metric tons of carbon dioxide,19.6
oil,NV,2012,million metric tons of carbon dioxide,14.4
oil,NV,2014,million metric tons of carbon dioxide,15.6
oil,NV,2013,million metric tons of carbon dioxide,15.1
oil,NV,1999,million metric tons of carbon dioxide,15.4
oil,NV,2002,million metric tons of carbon dioxide,16.0
oil,NV,2017,million metric tons of carbon dioxide,17.6
oil,NV,2016,million metric tons of carbon dioxide,16.8
oil,NV,2015,million metric tons of carbon dioxide,15.0
oil,NV,1998,million metric tons of carbon dioxide,14.9
oil,NV,2004,million metric tons of carbon dioxide,17.4
oil,NV,2000,million metric tons of carbon dioxide,16.0
oil,NV,1997,million metric tons of carbon dioxide,14.9
oil,NV,2007,million metric tons of carbon dioxide,19.7
oil,NV,2010,million metric tons of carbon dioxide,15.6
oil,NV,2003,million metric tons of carbon dioxide,15.9
oil,NV,2011,million metric tons of carbon dioxide,14.2
oil,NV,2001,million metric tons of carbon dioxide,17.0
oil,SD,2008,million metric tons of carbon dioxide,7.4
oil,SD,2009,million metric tons of carbon dioxide,7.6
oil,SD,2005,million metric tons of carbon dioxide,7.4
oil,SD,2006,million metric tons of carbon dioxide,7.4
oil,SD,2012,million metric tons of carbon dioxide,7.8
oil,SD,2014,million metric tons of carbon dioxide,7.8
oil,SD,2013,million metric tons of carbon dioxide,7.6
oil,SD,1999,million metric tons of carbon dioxide,7.1
oil,SD,2002,million metric tons of carbon dioxide,7.8
oil,SD,2017,million metric tons of carbon dioxide,7.6
oil,SD,2016,million metric tons of carbon dioxide,7.9
oil,SD,2015,million metric tons of carbon dioxide,7.9
oil,SD,1998,million metric tons of carbon dioxide,7.1
oil,SD,2004,million metric tons of carbon dioxide,7.4
oil,SD,2000,million metric tons of carbon dioxide,7.3
oil,SD,1997,million metric tons of carbon dioxide,7.2
oil,SD,2007,million metric tons of carbon dioxide,7.8
oil,SD,2010,million metric tons of carbon dioxide,7.5
oil,SD,2003,million metric tons of carbon dioxide,7.2
oil,SD,2011,million metric tons of carbon dioxide,7.6
oil,SD,2001,million metric tons of carbon dioxide,7.2
oil,MN,2008,million metric tons of carbon dioxide,42.3
oil,MN,2009,million metric tons of carbon dioxide,39.0
oil,MN,2005,million metric tons of carbon dioxide,45.1
oil,MN,2006,million metric tons of carbon dioxide,44.1
oil,MN,2012,million metric tons of carbon dioxide,39.0
oil,MN,2014,million metric tons of carbon dioxide,38.7
oil,MN,2013,million metric tons of carbon dioxide,38.4
oil,MN,1999,million metric tons of carbon dioxide,40.8
oil,MN,2002,million metric tons of carbon dioxide,42.5
oil,MN,2017,million metric tons of carbon dioxide,39.2
oil,MN,2016,million metric tons of carbon dioxide,39.4
oil,MN,2015,million metric tons of carbon dioxide,37.9
oil,MN,1998,million metric tons of carbon dioxide,39.3
oil,MN,2004,million metric tons of carbon dioxide,44.6
oil,MN,2000,million metric tons of carbon dioxide,42.0
oil,MN,1997,million metric tons of carbon dioxide,39.5
oil,MN,2007,million metric tons of carbon dioxide,44.2
oil,MN,2010,million metric tons of carbon dioxide,38.9
oil,MN,2003,million metric tons of carbon dioxide,43.7
oil,MN,2011,million metric tons of carbon dioxide,38.7
oil,MN,2001,million metric tons of carbon dioxide,42.3
oil,VT,2008,million metric tons of carbon dioxide,5.4
oil,VT,2009,million metric tons of carbon dioxide,5.7
oil,VT,2005,million metric tons of carbon dioxide,6.3
oil,VT,2006,million metric tons of carbon dioxide,6.2
oil,VT,2012,million metric tons of carbon dioxide,5.0
oil,VT,2014,million metric tons of carbon dioxide,5.3
oil,VT,2013,million metric tons of carbon dioxide,5.2
oil,VT,1999,million metric tons of carbon dioxide,5.8
oil,VT,2002,million metric tons of carbon dioxide,5.9
oil,VT,2017,million metric tons of carbon dioxide,5.2
oil,VT,2016,million metric tons of carbon dioxide,5.3
oil,VT,2015,million metric tons of carbon dioxide,5.5
oil,VT,1998,million metric tons of carbon dioxide,5.8
oil,VT,2004,million metric tons of carbon dioxide,6.5
oil,VT,2000,million metric tons of carbon dioxide,6.1
oil,VT,1997,million metric tons of carbon dioxide,5.8
oil,VT,2007,million metric tons of carbon dioxide,6.0
oil,VT,2010,million metric tons of carbon dioxide,5.4
oil,VT,2003,million metric tons of carbon dioxide,6.1
oil,VT,2011,million metric tons of carbon dioxide,5.3
oil,VT,2001,million metric tons of carbon dioxide,6.1
oil,MO,2008,million metric tons of carbon dioxide,43.7
oil,MO,2009,million metric tons of carbon dioxide,42.3
oil,MO,2005,million metric tons of carbon dioxide,46.8
oil,MO,2006,million metric tons of carbon dioxide,46.5
oil,MO,2012,million metric tons of carbon dioxide,39.5
oil,MO,2014,million metric tons of carbon dioxide,41.2
oil,MO,2013,million metric tons of carbon dioxide,40.2
oil,MO,1999,million metric tons of carbon dioxide,49.9
oil,MO,2002,million metric tons of carbon dioxide,46.7
oil,MO,2017,million metric tons of carbon dioxide,41.4
oil,MO,2016,million metric tons of carbon dioxide,42.1
oil,MO,2015,million metric tons of carbon dioxide,41.6
oil,MO,1998,million metric tons of carbon dioxide,49.1
oil,MO,2004,million metric tons of carbon dioxide,46.7
oil,MO,2000,million metric tons of carbon dioxide,43.9
oil,MO,1997,million metric tons of carbon dioxide,46.1
oil,MO,2007,million metric tons of carbon dioxide,47.1
oil,MO,2010,million metric tons of carbon dioxide,42.1
oil,MO,2003,million metric tons of carbon dioxide,47.5
oil,MO,2011,million metric tons of carbon dioxide,40.8
oil,MO,2001,million metric tons of carbon dioxide,46.1
oil,IN,2008,million metric tons of carbon dioxide,49.2
oil,IN,2009,million metric tons of carbon dioxide,47.0
oil,IN,2005,million metric tons of carbon dioxide,53.4
oil,IN,2006,million metric tons of carbon dioxide,53.9
oil,IN,2012,million metric tons of carbon dioxide,46.3
oil,IN,2014,million metric tons of carbon dioxide,50.9
oil,IN,2013,million metric tons of carbon dioxide,49.9
oil,IN,1999,million metric tons of carbon dioxide,52.6
oil,IN,2002,million metric tons of carbon dioxide,53.9
oil,IN,2017,million metric tons of carbon dioxide,48.8
oil,IN,2016,million metric tons of carbon dioxide,50.4
oil,IN,2015,million metric tons of carbon dioxide,51.3
oil,IN,1998,million metric tons of carbon dioxide,51.3
oil,IN,2004,million metric tons of carbon dioxide,53.3
oil,IN,2000,million metric tons of carbon dioxide,54.2
oil,IN,1997,million metric tons of carbon dioxide,51.3
oil,IN,2007,million metric tons of carbon dioxide,52.9
oil,IN,2010,million metric tons of carbon dioxide,48.0
oil,IN,2003,million metric tons of carbon dioxide,56.1
oil,IN,2011,million metric tons of carbon dioxide,48.6
oil,IN,2001,million metric tons of carbon dioxide,50.3
oil,LA,2008,million metric tons of carbon dioxide,141.7
oil,LA,2009,million metric tons of carbon dioxide,128.6
oil,LA,2005,million metric tons of carbon dioxide,126.7
oil,LA,2006,million metric tons of carbon dioxide,136.6
oil,LA,2012,million metric tons of carbon dioxide,119.1
oil,LA,2014,million metric tons of carbon dioxide,113.7
oil,LA,2013,million metric tons of carbon dioxide,117.0
oil,LA,1999,million metric tons of carbon dioxide,118.3
oil,LA,2002,million metric tons of carbon dioxide,122.5
oil,LA,2017,million metric tons of carbon dioxide,123.3
oil,LA,2016,million metric tons of carbon dioxide,115.3
oil,LA,2015,million metric tons of carbon dioxide,117.0
oil,LA,1998,million metric tons of carbon dioxide,113.3
oil,LA,2004,million metric tons of carbon dioxide,133.2
oil,LA,2000,million metric tons of carbon dioxide,131.6
oil,LA,1997,million metric tons of carbon dioxide,116.7
oil,LA,2007,million metric tons of carbon dioxide,137.7
oil,LA,2010,million metric tons of carbon dioxide,132.5
oil,LA,2003,million metric tons of carbon dioxide,124.0
oil,LA,2011,million metric tons of carbon dioxide,131.3
oil,LA,2001,million metric tons of carbon dioxide,120.0
oil,KS,2008,million metric tons of carbon dioxide,23.3
oil,KS,2009,million metric tons of carbon dioxide,23.0
oil,KS,2005,million metric tons of carbon dioxide,21.8
oil,KS,2006,million metric tons of carbon dioxide,22.9
oil,KS,2012,million metric tons of carbon dioxide,22.1
oil,KS,2014,million metric tons of carbon dioxide,24.0
oil,KS,2013,million metric tons of carbon dioxide,22.9
oil,KS,1999,million metric tons of carbon dioxide,26.5
oil,KS,2002,million metric tons of carbon dioxide,22.7
oil,KS,2017,million metric tons of carbon dioxide,22.8
oil,KS,2016,million metric tons of carbon dioxide,23.1
oil,KS,2015,million metric tons of carbon dioxide,23.0
oil,KS,1998,million metric tons of carbon dioxide,23.7
oil,KS,2004,million metric tons of carbon dioxide,24.9
oil,KS,2000,million metric tons of carbon dioxide,24.4
oil,KS,1997,million metric tons of carbon dioxide,23.8
oil,KS,2007,million metric tons of carbon dioxide,26.3
oil,KS,2010,million metric tons of carbon dioxide,23.1
oil,KS,2003,million metric tons of carbon dioxide,26.1
oil,KS,2011,million metric tons of carbon dioxide,22.2
oil,KS,2001,million metric tons of carbon dioxide,23.1
oil,AR,2008,million metric tons of carbon dioxide,24.8
oil,AR,2009,million metric tons of carbon dioxide,23.0
oil,AR,2005,million metric tons of carbon dioxide,24.9
oil,AR,2006,million metric tons of carbon dioxide,24.5
oil,AR,2012,million metric tons of carbon dioxide,21.7
oil,AR,2014,million metric tons of carbon dioxide,22.1
oil,AR,2013,million metric tons of carbon dioxide,21.9
oil,AR,1999,million metric tons of carbon dioxide,23.9
oil,AR,2002,million metric tons of carbon dioxide,23.7
oil,AR,2017,million metric tons of carbon dioxide,21.9
oil,AR,2016,million metric tons of carbon dioxide,22.1
oil,AR,2015,million metric tons of carbon dioxide,21.8
oil,AR,1998,million metric tons of carbon dioxide,22.0
oil,AR,2004,million metric tons of carbon dioxide,24.8
oil,AR,2000,million metric tons of carbon dioxide,24.4
oil,AR,1997,million metric tons of carbon dioxide,21.9
oil,AR,2007,million metric tons of carbon dioxide,24.8
oil,AR,2010,million metric tons of carbon dioxide,23.1
oil,AR,2003,million metric tons of carbon dioxide,24.2
oil,AR,2011,million metric tons of carbon dioxide,22.6
oil,AR,2001,million metric tons of carbon dioxide,24.3
oil,NY,2008,million metric tons of carbon dioxide,101.2
oil,NY,2009,million metric tons of carbon dioxide,94.4
oil,NY,2005,million metric tons of carbon dioxide,125.0
oil,NY,2006,million metric tons of carbon dioxide,106.1
oil,NY,2012,million metric tons of carbon dioxide,85.7
oil,NY,2014,million metric tons of carbon dioxide,88.9
oil,NY,2013,million metric tons of carbon dioxide,84.9
oil,NY,1999,million metric tons of carbon dioxide,104.6
oil,NY,2002,million metric tons of carbon dioxide,107.4
oil,NY,2017,million metric tons of carbon dioxide,88.1
oil,NY,2016,million metric tons of carbon dioxide,89.2
oil,NY,2015,million metric tons of carbon dioxide,88.9
oil,NY,1998,million metric tons of carbon dioxide,103.0
oil,NY,2004,million metric tons of carbon dioxide,125.8
oil,NY,2000,million metric tons of carbon dioxide,111.3
oil,NY,1997,million metric tons of carbon dioxide,101.1
oil,NY,2007,million metric tons of carbon dioxide,107.7
oil,NY,2010,million metric tons of carbon dioxide,92.1
oil,NY,2003,million metric tons of carbon dioxide,122.6
oil,NY,2011,million metric tons of carbon dioxide,85.1
oil,NY,2001,million metric tons of carbon dioxide,111.8
oil,OR,2008,million metric tons of carbon dioxide,24.0
oil,OR,2009,million metric tons of carbon dioxide,24.0
oil,OR,2005,million metric tons of carbon dioxide,24.8
oil,OR,2006,million metric tons of carbon dioxide,25.3
oil,OR,2012,million metric tons of carbon dioxide,22.3
oil,OR,2014,million metric tons of carbon dioxide,22.6
oil,OR,2013,million metric tons of carbon dioxide,22.3
oil,OR,1999,million metric tons of carbon dioxide,25.1
oil,OR,2002,million metric tons of carbon dioxide,24.4
oil,OR,2017,million metric tons of carbon dioxide,22.9
oil,OR,2016,million metric tons of carbon dioxide,22.6
oil,OR,2015,million metric tons of carbon dioxide,22.4
oil,OR,1998,million metric tons of carbon dioxide,24.8
oil,OR,2004,million metric tons of carbon dioxide,24.4
oil,OR,2000,million metric tons of carbon dioxide,24.8
oil,OR,1997,million metric tons of carbon dioxide,23.8
oil,OR,2007,million metric tons of carbon dioxide,25.4
oil,OR,2010,million metric tons of carbon dioxide,23.5
oil,OR,2003,million metric tons of carbon dioxide,23.8
oil,OR,2011,million metric tons of carbon dioxide,22.9
oil,OR,2001,million metric tons of carbon dioxide,23.9
oil,ND,2008,million metric tons of carbon dioxide,9.1
oil,ND,2009,million metric tons of carbon dioxide,8.2
oil,ND,2005,million metric tons of carbon dioxide,8.6
oil,ND,2006,million metric tons of carbon dioxide,8.4
oil,ND,2012,million metric tons of carbon dioxide,13.5
